branch_id,branch_name,branch_type,city,inner_population,outer_population,population_score,area_coverage,reach_factor,income_per_capita,income_score,pop_income_score,total_score
93800,Fehraltorf,m,Fehraltorf,15459.0,38858.0,0.6712933333333333,1.0,1.0,35914.0,0.1679076923076923,0.0,0.5349695384615384
73330,Bertiswil Rothenburg LU,m,Rothenburg,16649.0,43119.0,0.7314333333333334,0.9227773241333334,0.8812,33185.0,0.12592307692307692,0.0,0.5172900802112821
93810,Winterthur - Deutweg,m,Winterthur,72009.0,50054.0,1.0,0.9558710535999999,0.9128,32488.0,0.1152,0.09483577287277882,0.6244613652945558
73340,Adligenswil LU,m,Adligenswil,10684.0,50674.0,0.61824,0.5912435881333333,0.5646,38035.0,0.20053846153846153,0.09246476565333023,0.418781363065025
93820,Pfungen,m,Pfungen,11694.0,40660.0,0.5829066666666667,0.8770600298666666,0.8375,32063.0,0.10866153846153846,0.0,0.455766313665641
73350,Grienbachstrasse Zug,m,Zug,45421.0,25636.0,0.8375733333333333,0.7018235144,0.6702,85013.0,0.9232769230769231,0.18947318099935975,0.6812067236952566
93830,Matzingen,m,Matzingen,5882.0,36852.0,0.40253333333333335,0.9635130485333333,0.9201,28925.0,0.060384615384615384,0.0,0.41754953278358975
93840,Elgg,m,Elgg,5158.0,14434.0,0.2337733333333333,0.9565212777333333,0.9134,32489.0,0.11521538461538462,0.0,0.37581933246974364
93850,Hittnau,m,Hittnau,6209.0,36659.0,0.40996666666666665,0.8354459018666667,0.7978,37870.0,0.198,0.0,0.4094591803733334
93860,Kollbrunn,m,Kollbrunn,5918.0,36033.0,0.3980333333333333,0.9264282150666666,0.8847,0.0,0.0,0.0,0.3931656430133333
93870,Dättnau,m,Dättnau,16335.0,64757.0,0.7689333333333334,0.8731421046666666,0.8338,0.0,0.0,0.0,0.4886884209333333
24240,Basel - Claramarkt,mmm,Basel,149965.0,151882.0,1.0,1.0,1.0,40666.0,0.2410153846153846,0.26198617119099854,0.7006003111612766
